TimeTag,FREQ_Hz,VLN_a_V,VLN_b_V,VLN_c_V,VLN_avg_V,VLL_ab_V,VLL_bc_V,VLL_ca_V,VLL_avg_V,I_a_A,I_b_A,I_c_A,I_avg_A,P_kW,Q_kvar,S_kVA,PF,P_a_kW,P_b_kW,P_c_kW,Q_a_kvar,Q_b_kvar,Q_c_kvar,S_a_kVA,S_b_kVA,S_c_kVA,PF_a,PF_b,PF_c,I_001_A,P_001_kW,Q_001_kvar,S_001_kVA,PF_001,I_002_A,P_002_kW,Q_002_kvar,S_002_kVA,PF_002,I_003_A,P_003_kW,Q_003_kvar,S_003_kVA,PF_003,I_004_A,P_004_kW,Q_004_kvar,S_004_kVA,PF_004,I_005_A,P_005_kW,Q_005_kvar,S_005_kVA,PF_005,I_006_A,P_006_kW,Q_006_kvar,S_006_kVA,PF_006,I_007_A,P_007_kW,Q_007_kvar,S_007_kVA,PF_007,I_008_A,P_008_kW,Q_008_kvar,S_008_kVA,PF_008,I_009_A,P_009_kW,Q_009_kvar,S_009_kVA,PF_009,I_010_A,P_010_kW,Q_010_kvar,S_010_kVA,PF_010,I_011_A,P_011_kW,Q_011_kvar,S_011_kVA,PF_011,I_012_A,P_012_kW,Q_012_kvar,S_012_kVA,PF_012,I_013_A,P_013_kW,Q_013_kvar,S_013_kVA,PF_013,I_014_A,P_014_kW,Q_014_kvar,S_014_kVA,PF_014,I_015_A,P_015_kW,Q_015_kvar,S_015_kVA,PF_015,I_016_A,P_016_kW,Q_016_kvar,S_016_kVA,PF_016,I_017_A,P_017_kW,Q_017_kvar,S_017_kVA,PF_017,I_018_A,P_018_kW,Q_018_kvar,S_018_kVA,PF_018,P_s001_kW,Q_s001_kvar,S_s001_kVA,PF_s001,P_s002_kW,Q_s002_kvar,S_s002_kVA,PF_s002,P_s003_kW,Q_s003_kvar,S_s003_kVA,PF_s003,P_s004_kW,Q_s004_kvar,S_s004_kVA,PF_s004,P_s005_kW,Q_s005_kvar,S_s005_kVA,PF_s005,P_s006_kW,Q_s006_kvar,S_s006_kVA,PF_s006,P_s007_kW,Q_s007_kvar,S_s007_kVA,PF_s007,P_s008_kW,Q_s008_kvar,S_s008_kVA,PF_s008,P_s009_kW,Q_s009_kvar,S_s009_kVA,PF_s009,EP_IMP_a_kWh,EP_IMP_b_kWh,EP_IMP_c_kWh,EP_IMP_kWh,EP_IMP_001_kWh,EP_IMP_002_kWh,EP_IMP_003_kWh,EP_IMP_004_kWh,EP_IMP_005_kWh,EP_IMP_006_kWh,EP_IMP_007_kWh,EP_IMP_008_kWh,EP_IMP_009_kWh,EP_IMP_010_kWh,EP_IMP_011_kWh,EP_IMP_012_kWh,EP_IMP_013_kWh,EP_IMP_014_kWh,EP_IMP_015_kWh,EP_IMP_016_kWh,EP_IMP_017_kWh,EP_IMP_018_kWh,EP_IMP_s001_kWh,EP_IMP_s002_kWh,EP_IMP_s003_kWh,EP_IMP_s004_kWh,EP_IMP_s005_kWh,EP_IMP_s006_kWh,EP_IMP_s007_kWh,EP_IMP_s008_kWh,EP_IMP_s009_kWh,EQ_IMP_a_kvarh,EQ_IMP_b_kvarh,EQ_IMP_c_kvarh,EQ_IMP_kvarh,EQ_IMP_001_kvarh,EQ_IMP_002_kvarh,EQ_IMP_003_kvarh,EQ_IMP_004_kvarh,EQ_IMP_005_kvarh,EQ_IMP_006_kvarh,EQ_IMP_007_kvarh,EQ_IMP_008_kvarh,EQ_IMP_009_kvarh,EQ_IMP_010_kvarh,EQ_IMP_011_kvarh,EQ_IMP_012_kvarh,EQ_IMP_013_kvarh,EQ_IMP_014_kvarh,EQ_IMP_015_kvarh,EQ_IMP_016_kvarh,EQ_IMP_017_kvarh,EQ_IMP_018_kvarh,EQ_IMP_s001_kvarh,EQ_IMP_s002_kvarh,EQ_IMP_s003_kvarh,EQ_IMP_s004_kvarh,EQ_IMP_s005_kvarh,EQ_IMP_s006_kvarh,ES_a_kVAh,ES_b_kVAh,ES_c_kVAh,ES_kVAh,ES_001_kVAh,ES_002_kVAh,ES_003_kVAh,ES_004_kVAh,ES_005_kVAh,ES_006_kVAh,ES_007_kVAh,ES_008_kVAh,ES_009_kVAh,ES_010_kVAh,ES_011_kVAh,ES_012_kVAh,ES_013_kVAh,ES_014_kVAh,ES_015_kVAh,ES_016_kVAh,ES_017_kVAh,ES_018_kVAh,ES_s001_kVAh,ES_s002_kVAh,ES_s003_kVAh,ES_s004_kVAh,ES_s005_kVAh,ES_s006_kVAh,EQ_IMP_s007_kvarh,EQ_IMP_s008_kvarh,EQ_IMP_s009_kvarh,ES_s007_kVAh,ES_s008_kVAh,ES_s009_kVAh,DMD_P_kW,PRED_DMD_P_kW,DMD_Q_kvar,PRED_DMD_Q_kvar,DMD_S_kVA,PRED_DMD_S_kVA,DMD_I_a_A,PRED_DMD_I_a_A,DMD_P_a_kW,PRED_DMD_P_a_kW,DMD_Q_a_kvar,PRED_DMD_Q_a_kvar,DMD_S_a_kVA,PRED_DMD_S_a_kVA,DMD_I_b_A,PRED_DMD_I_b_A,DMD_P_b_kW,PRED_DMD_P_b_kW,DMD_Q_b_kvar,PRED_DMD_Q_b_kvar,DMD_S_b_kVA,PRED_DMD_S_b_kVA,DMD_I_c_A,PRED_DMD_I_c_A,DMD_P_c_kW,PRED_DMD_P_c_kW,DMD_Q_c_kvar,PRED_DMD_Q_c_kvar,DMD_S_c_kVA,PRED_DMD_S_c_kVA,DMD_I_001_A,PRED_DMD_I_001_A,DMD_P_001_kW,PRED_DMD_P_001_kW,DMD_Q_001_kvar,PRED_DMD_Q_001_kvar,DMD_S_001_kVA,PRED_DMD_S_001_kVA,DMD_I_002_A,PRED_DMD_I_002_A,DMD_P_002_kW,PRED_DMD_P_002_kW,DMD_Q_002_kvar,PRED_DMD_Q_002_kvar,DMD_S_002_kVA,PRED_DMD_S_002_kVA,DMD_I_003_A,PRED_DMD_I_003_A,DMD_P_003_kW,PRED_DMD_P_003_kW,DMD_Q_003_kvar,PRED_DMD_Q_003_kvar,DMD_S_003_kVA,PRED_DMD_S_003_kVA,DMD_I_004_A,PRED_DMD_I_004_A,DMD_P_004_kW,PRED_DMD_P_004_kW,DMD_Q_004_kvar,PRED_DMD_Q_004_kvar,DMD_S_004_kVA,PRED_DMD_S_004_kVA,DMD_I_005_A,PRED_DMD_I_005_A,DMD_P_005_kW,PRED_DMD_P_005_kW,DMD_Q_005_kvar,PRED_DMD_Q_005_kvar,DMD_S_005_kVA,PRED_DMD_S_005_kVA,DMD_I_006_A,PRED_DMD_I_006_A,DMD_P_006_kW,PRED_DMD_P_006_kW,DMD_Q_006_kvar,PRED_DMD_Q_006_kvar,DMD_S_006_kVA,PRED_DMD_S_006_kVA,DMD_I_007_A,PRED_DMD_I_007_A,DMD_P_007_kW,PRED_DMD_P_007_kW,DMD_Q_007_kvar,PRED_DMD_Q_007_kvar,DMD_S_007_kVA,PRED_DMD_S_007_kVA,DMD_I_008_A,PRED_DMD_I_008_A,DMD_P_008_kW,PRED_DMD_P_008_kW,DMD_Q_008_kvar,PRED_DMD_Q_008_kvar,DMD_S_008_kVA,PRED_DMD_S_008_kVA,DMD_I_009_A,PRED_DMD_I_009_A,DMD_P_009_kW,PRED_DMD_P_009_kW,DMD_Q_009_kvar,PRED_DMD_Q_009_kvar,DMD_S_009_kVA,PRED_DMD_S_009_kVA,DMD_I_010_A,PRED_DMD_I_010_A,DMD_P_010_kW,PRED_DMD_P_010_kW,DMD_Q_010_kvar,PRED_DMD_Q_010_kvar,DMD_S_010_kVA,PRED_DMD_S_010_kVA,DMD_I_011_A,PRED_DMD_I_011_A,DMD_P_011_kW,PRED_DMD_P_011_kW,DMD_Q_011_kvar,PRED_DMD_Q_011_kvar,DMD_S_011_kVA,PRED_DMD_S_011_kVA,DMD_I_012_A,PRED_DMD_I_012_A,DMD_P_012_kW,PRED_DMD_P_012_kW,DMD_Q_012_kvar,PRED_DMD_Q_012_kvar,DMD_S_012_kVA,PRED_DMD_S_012_kVA,DMD_I_013_A,PRED_DMD_I_013_A,DMD_P_013_kW,PRED_DMD_P_013_kW,DMD_Q_013_kvar,PRED_DMD_Q_013_kvar,DMD_S_013_kVA,PRED_DMD_S_013_kVA,DMD_I_014_A,PRED_DMD_I_014_A,DMD_P_014_kW,PRED_DMD_P_014_kW,DMD_Q_014_kvar,PRED_DMD_Q_014_kvar,DMD_S_014_kVA,PRED_DMD_S_014_kVA,DMD_I_015_A,PRED_DMD_I_015_A,DMD_P_015_kW,PRED_DMD_P_015_kW,DMD_Q_015_kvar,PRED_DMD_Q_015_kvar,DMD_S_015_kVA,PRED_DMD_S_015_kVA,DMD_I_016_A,PRED_DMD_I_016_A,DMD_P_016_kW,PRED_DMD_P_016_kW,DMD_Q_016_kvar,PRED_DMD_Q_016_kvar,DMD_S_016_kVA,PRED_DMD_S_016_kVA,DMD_I_017_A,PRED_DMD_I_017_A,DMD_P_017_kW,PRED_DMD_P_017_kW,DMD_Q_017_kvar,PRED_DMD_Q_017_kvar,DMD_S_017_kVA,PRED_DMD_S_017_kVA,DMD_I_018_A,PRED_DMD_I_018_A,DMD_P_018_kW,PRED_DMD_P_018_kW,DMD_Q_018_kvar,PRED_DMD_Q_018_kvar,DMD_S_018_kVA,PRED_DMD_S_018_kVA,DMD_P_s001_kW,PRED_DMD_P_s001_kW,DMD_Q_s001_kvar,PRED_DMD_Q_s001_kvar,DMD_S_s001_kVA,PRED_DMD_S_s001_kVA,DMD_P_s002_kW,PRED_DMD_P_s002_kW,DMD_Q_s002_kvar,PRED_DMD_Q_s002_kvar,DMD_S_s002_kVA,PRED_DMD_S_s002_kVA,DMD_P_s003_kW,PRED_DMD_P_s003_kW,DMD_Q_s003_kvar,PRED_DMD_Q_s003_kvar,DMD_S_s003_kVA,PRED_DMD_S_s003_kVA,DMD_P_s004_kW,PRED_DMD_P_s004_kW,DMD_Q_s004_kvar,PRED_DMD_Q_s004_kvar,DMD_S_s004_kVA,PRED_DMD_S_s004_kVA,DMD_P_s005_kW,PRED_DMD_P_s005_kW,DMD_Q_s005_kvar,PRED_DMD_Q_s005_kvar,DMD_S_s005_kVA,PRED_DMD_S_s005_kVA,DMD_P_s006_kW,PRED_DMD_P_s006_kW,DMD_Q_s006_kvar,PRED_DMD_Q_s006_kvar,DMD_S_s006_kVA,PRED_DMD_S_s006_kVA,DMD_P_s007_kW,PRED_DMD_P_s007_kW,DMD_Q_s007_kvar,PRED_DMD_Q_s007_kvar,DMD_S_s007_kVA,PRED_DMD_S_s007_kVA,DMD_P_s008_kW,PRED_DMD_P_s008_kW,DMD_Q_s008_kvar,PRED_DMD_Q_s008_kvar,DMD_S_s008_kVA,PRED_DMD_S_s008_kVA,DMD_P_s009_kW,PRED_DMD_P_s009_kW,DMD_Q_s009_kvar,PRED_DMD_Q_s009_kvar,DMD_S_s009_kVA,PRED_DMD_S_s009_kVA,UNBL_V_%,THD_V_a_%,THD_V_b_%,THD_V_c_%,THD_V_avg_%,UNBL_I_%,OTHD_V_a_%,ETHD_V_a_%,CF_V_a_%,THFF_V_a_%,OTHD_V_b_%,ETHD_V_b_%,CF_V_b_%,THFF_V_b_%,OTHD_V_c_%,ETHD_V_c_%,CF_V_c_%,THFF_V_c_%,OTHD_I_001_%,ETHD_I_001_%,KF_I_001_%,OTHD_I_002_%,ETHD_I_002_%,KF_I_002_%,OTHD_I_003_%,ETHD_I_003_%,KF_I_003_%,OTHD_I_004_%,ETHD_I_004_%,KF_I_004_%,OTHD_I_005_%,ETHD_I_005_%,KF_I_005_%,OTHD_I_006_%,ETHD_I_006_%,KF_I_006_%,OTHD_I_007_%,ETHD_I_007_%,KF_I_007_%,OTHD_I_008_%,ETHD_I_008_%,KF_I_008_%,OTHD_I_009_%,ETHD_I_009_%,KF_I_009_%,OTHD_I_010_%,ETHD_I_010_%,KF_I_010_%,OTHD_I_011_%,ETHD_I_011_%,KF_I_011_%,OTHD_I_012_%,ETHD_I_012_%,KF_I_012_%,OTHD_I_013_%,ETHD_I_013_%,KF_I_013_%,OTHD_I_014_%,ETHD_I_014_%,KF_I_014_%,OTHD_I_015_%,ETHD_I_015_%,KF_I_015_%,OTHD_I_016_%,ETHD_I_016_%,KF_I_016_%,OTHD_I_017_%,ETHD_I_017_%,KF_I_017_%,OTHD_I_018_%,ETHD_I_018_%,KF_I_018_%,THD_I_001_%,THD_I_002_%,THD_I_003_%,THD_I_004_%,THD_I_005_%,THD_I_006_%,THD_I_007_%,THD_I_008_%,THD_I_009_%,THD_I_010_%,THD_I_011_%,THD_I_012_%,THD_I_013_%,THD_I_014_%,THD_I_015_%,THD_I_016_%,THD_I_017_%,THD_I_018_%,UNBL_I_s001_%,UNBL_I_s002_%,UNBL_I_s003_%,UNBL_I_s004_%,UNBL_I_s005_%,UNBL_I_s006_%,UNBL_I_s007_%,UNBL_I_s008_%,UNBL_I_s009_%,ANG_VLN_b,ANG_VLN_c,ANG_I_001,ANG_I_002,ANG_I_003,ANG_I_004,ANG_I_005,ANG_I_006,ANG_I_007,ANG_I_008,ANG_I_009,ANG_I_010,ANG_I_011,ANG_I_012,ANG_I_013,ANG_I_014,ANG_I_015,ANG_I_016,ANG_I_017,ANG_I_018
2026-05-13 01:57,50.000,100.212,173.268,173.224,148.901,99.959,172.972,100.026,124.319,5.918,6.511,5.917,6.115,2.455,0.089,2.744,0.895,0.592,0.968,0.895,0.009,0.578,-0.498,0.592,1.128,1.024,1.000,0.859,0.874,0.986,0.099,0.001,0.099,1.000,0.986,0.147,0.088,0.171,0.859,0.986,0.149,-0.083,0.171,0.874,0.986,0.099,0.001,0.099,1.000,0.986,0.147,0.088,0.171,0.859,0.986,0.149,-0.083,0.171,0.874,0.986,0.099,0.001,0.099,1.000,0.986,0.147,0.088,0.171,0.859,0.986,0.149,-0.083,0.171,0.874,0.986,0.099,0.001,0.099,1.000,0.987,0.147,0.088,0.171,0.859,0.986,0.149,-0.083,0.171,0.874,0.986,0.099,0.001,0.099,1.000,1.578,0.235,0.140,0.273,0.859,0.986,0.149,-0.083,0.171,0.874,0.986,0.099,0.001,0.099,1.000,0.987,0.147,0.088,0.171,0.859,0.986,0.149,-0.083,0.171,0.874,0.395,0.006,0.440,0.896,0.395,0.006,0.440,0.896,0.395,0.006,0.440,0.896,0.395,0.006,0.440,0.896,0.483,0.059,0.543,0.889,0.395,0.006,0.440,0.896,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,1.000,109.100,355.700,7.200,472.000,80.100,145.700,1.200,5.800,145.800,1.200,5.800,14.300,1.200,5.800,10.300,1.200,5.800,16.500,1.200,5.800,23.100,1.200,225.800,151.600,20.100,16.100,21.900,28.900,0.000,0.000,0.000,853.100,343.600,463.600,1650.300,142.600,212.500,57.000,140.900,84.100,136.300,235.100,10.600,57.100,111.700,8.200,88.800,111.400,12.800,104.100,111.400,15.400,10.300,308.200,257.900,199.200,104.800,124.500,33.500,1097.000,1352.300,1649.200,4098.500,243.900,445.500,238.400,169.600,299.000,394.900,263.700,148.400,238.400,139.900,140.300,301.000,140.000,160.700,330.500,139.900,158.400,146.000,557.000,492.500,279.900,213.600,259.900,70.800,0.000,0.000,0.000,0.000,0.000,0.000,2.455,2.455,0.259,0.089,2.744,2.744,5.914,5.916,0.592,0.592,0.009,0.009,0.592,0.592,6.507,6.510,0.968,0.968,0.578,0.578,1.128,1.128,5.913,5.915,0.895,0.895,-0.327,-0.498,1.024,1.024,0.986,0.986,0.099,0.099,0.001,0.001,0.099,0.099,0.986,0.986,0.147,0.147,0.088,0.088,0.171,0.171,0.985,0.986,0.149,0.149,-0.083,-0.083,0.171,0.171,0.986,0.986,0.099,0.099,0.001,0.001,0.099,0.099,0.986,0.986,0.147,0.147,0.088,0.088,0.171,0.171,0.985,0.986,0.149,0.149,-0.083,-0.083,0.171,0.171,0.986,0.986,0.099,0.099,0.001,0.001,0.099,0.099,0.986,0.986,0.147,0.147,0.088,0.088,0.171,0.171,0.985,0.986,0.149,0.149,-0.083,-0.083,0.171,0.171,0.986,0.986,0.099,0.099,0.001,0.001,0.099,0.099,0.986,0.986,0.147,0.147,0.088,0.088,0.171,0.171,0.986,0.986,0.149,0.149,-0.083,-0.083,0.171,0.171,0.986,0.986,0.099,0.099,0.001,0.001,0.099,0.099,1.578,1.578,0.235,0.235,0.140,0.140,0.273,0.273,0.986,0.986,0.149,0.149,-0.083,-0.083,0.171,0.171,0.986,0.986,0.099,0.099,0.001,0.001,0.099,0.099,0.986,0.986,0.147,0.147,0.088,0.088,0.171,0.171,0.986,0.986,0.149,0.149,-0.083,-0.083,0.171,0.171,0.394,0.395,0.006,0.006,0.440,0.440,0.395,0.395,0.006,0.006,0.440,0.440,0.395,0.395,0.006,0.006,0.440,0.440,0.395,0.395,0.006,0.006,0.440,0.440,0.483,0.483,0.059,0.059,0.543,0.543,0.395,0.395,0.006,0.006,0.440,0.440,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,49.400,0.000,0.000,0.000,0.000,92800.000,0.000,0.000,1.414,0.000,0.000,0.000,1.414,0.000,0.000,0.000,1.414,0.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.000,0.000,0.000,10.000,10.000,37.320,0.000,0.000,0.000,30.200,330.600,359.600,359.000,358.400,359.000,359.600,359.000,359.000,359.000,359.000,359.000,359.100,358.400,359.000,358.800,358.500,359.000,358.400,358.400
